书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
美音纠音、透析与突破,邱政政,英语,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1Nq4aWAnlcqhbo7KwfGxIDg
用英语语法精粹(第2版),罗国梁,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5OF42p
找对英语学习法的第一本书,漏屋,英语,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1gIP9IH_py4LZrPlB72KiiQ
猴哥SAT词汇蓝宝书,猴哥,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVE3gyV
托福TPO词汇精选,余仁唐,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5LXygH
美国口语惯用法例句集粹,霍利,英语,1,百度网盘(提取码:6666),https://pan.baidu.com/s/16MzggJqF7SX5vP219x1Eyg
那些给我勇气的句子,章华,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIsMJrC
那些光影飞华的魅惑,章华,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1YGiEs
那些激励我前行的身影,章华,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bYKk26
那些来自华尔街的赚钱经,章华,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVM6RAn
那些美好而忧伤的记忆,章华,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1sk9niuL
那些无法拒绝的名篇,章华,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYRMyM4
六级经典必背500句,俞敏洪,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1geNeGIf
每天读点好英文：爱只有0.01的距离,吴文智,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYvYpQk
成功就靠这点破英语,孙铁麟,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1Pm2fY
葛传椝英语写作,葛传椝,英语,9,百度网盘(提取码:6666),https://pan.baidu.com/s/10Q4nFsMlDTCFDeoxHF-OpQ
愤怒的英语,Jeremy Webb,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRCrlqM
GRE作文大讲堂,韦晓亮,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHGSOsu
激情晨读英语美文,高林显,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4ESVY1
每天读点好英文：我在回忆里等你,吴文智 杨一兰,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1cDuJJw
考研英语词汇：词根+联想记忆法,俞敏洪,英语,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1s9KWYnyxvX6MwFbCQjB7ZQ
那些难以忘怀的电影,章华,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c2aaOak
公开！小崔的外企英语日记·你的英语发言不再雷人,李丽娜,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYfcf1a
高中英语晨读美文：如果梦想足够大,马德高,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYxsWKs
中式英语之鉴,平卡姆,英语,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1McqBcpI9egEnrReOohY73g
365天英语口语大全：日常口语,耿小辉,英语,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1NPkHPHo9f9zcSg4ibz_Myg
英汉翻译教程(第2版,杨士焯,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1Zu6tE
英汉双解美国习语词典,亚当·马凯,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4PGS3z
英语常用句型就这58句,布朗,英语,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1QuwR3I_OvCSOwymLa-2YTA
英语词根与单词的说文解字,李平武,英语,9.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1RYymTDKYqkDcKCQsC7EkgQ
英语语法新思维初级教程：走近语法,张满胜,英语,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1I1qJnTkysokSVIpKD-dKuA
英语语法新思维高级教程：驾驭语法,张满胜,英语,9.2,百度网盘(提取码:6666),https://pan.baidu.com/s/14fx46w82jYxpCudKt9JfBA
雅思词汇胜经,孙涛、梅晗,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIfnV8a
像高手一样学语法,牛童,英语,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1JveeZaA5tkwZJKKApbnmGA
一派书心：缘何此生只爱书,唐静,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI2U36e
一书一世界,陈榕,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dFKFEvR
"不会写,怎敢拼外企",戴愫,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsOCCrq
英语口语红宝书,王渊源,英语,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1XQgdkQ2AMeW6GFekNoA_fg
雅思词组必备,俞敏洪,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jI2nSDg
雅思词汇词根+联想记忆法,俞敏洪,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVwgp1t
微英语：玩转生活、职场、考试、出国1000必学语法细节,Michael Xiao,英语,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1lZX47JZ2pY-4U_SmHaEfog
生而为赢 ▪ 新东方英语背诵美文30篇,俞敏洪,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dF831pJ
四级词汇词根+联想记忆法,俞敏洪,英语,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1tPm-FxZbiLzVCXGuvd_GXA
外语是怎样学会的,王初明,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVRogDp
托福词组必备▪ 新东方出国考试图书系列,俞敏洪,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slW18gX
GRE写作论证论据素材大全,韦晓亮,英语,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1tT7eYOghpVOGuI8GJqqQNQ
电话英语应急一本通,谢昕呈,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvS5URJ
托业词汇词根+联想记忆法,俞敏洪,英语,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1c-DxI7xtQdHMRkd0oZlBSg
跟着美剧《老友记》学英语,许昕,英语,5.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1ORTy6oTppKEZx9TTt5D1fg
词以类记：专四词汇,新东方考试研究中心,英语,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1Y48WavrWpUhO_3-qHcLT2g
词汇理据与词汇教学研究,,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pL4KLeV
大学英语四级经典必背500句,俞敏洪,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEEYdk1
张道真实用英语语法,张道真,英语,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1RKKgru3vJBb-arazr9vpjw
Zhou Enlai：A Political Life,Barbara Barnouin,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEAoxSd
GRE核心词汇考法精析,陈琦、周书林,英语,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1AGOfBE4fnOiRpMjcm5yhzg
四级段落翻译100篇,新东方考试研究中心,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hr8MjnI
旅游出国英语口语900句：旅游英语入门通关，一本就够了！,程金贵、布莱克利,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1HHJiC
17天搞定GRE单词,杨鹏,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYaVUFU
日常交际英语口语900句：日常英语入门通关，一本就够了！,耿小辉,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pL71YpP
商务职场英语口语900句：商务英语入门通关，一本就够了！,耿小辉,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSv9gWy
大学英语四级翻译特训,新东方考试研究中心,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jH6Gb7g
新东方词汇进阶Vocabulary 6000,包凡一、王玉梅,英语,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1paAcsa2AwwxmH3E_duLqhw
英语词汇速记大全1、2、3、4,俞敏洪,英语,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1K-9Qi6KnFbJPFUjX4P9_Cw
美国少儿英语(套装1－3册),爱达·寇,英语,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1tvO0VA6bLj-6JhySCTkU7Q
看美剧学轻足迹战略,郑晓芳 & 张焱 & 纪晓祎 & 石丹 & 李原 & 钱丽娜 & 常博逸,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpedPH9
IELTS剑桥雅思写作高分范文,刘巍巍,英语,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1izNWhP6HBI8ydZnSQVhovw
英语的原理：用美国人的思维学英语,李政壎,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSC34cU
图解职场英语大全：世界500强企业员工必备商务英语书,李晗,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpkPbtX
最好用最好记15000单词随身背,方振宇,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jHXd7CU
英语说话力：美国人天天在说的口语大全集,贝斯特英语研发团队,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSftp0Q
老外最想和你聊的101个英语话题(套装共3册),李清如,英语,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1umUzksez4mEF4Ns0L4aRhg
GMAT词汇精选,俞敏洪,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5yjZF3
英语语法新思维中级教程：通悟语法,张满胜,英语,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1TiLACKLTSjwi6B7PRe-nYw
周计划•拿下英语口语：旅游英语,任明星,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsAxq8O
TOEFL考试学员手册,新东方大愚,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kUJ4rbx
1368个单词就够了,王乐平,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i5dlgVz
新东方英语900句 (生活篇),新东方,英语,5.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1fbZpxgP9EJ9LQ8tcBdHRAw
别说你懂“英语启蒙” ： 一本书告诉你少儿英语学习的真相,王青,英语,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1yOsPQCdOb0p1ZC0hN1oNfw
边侃边译新新词,陈德彰,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bHdGaq
云端的歌唱 ▪ 新东方英语背诵美文,《新东方英语》编辑部,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1CVOIk
20个单词走天下,王建南,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o84eiuQ
把你的英语用起来,伍君仪 & 刘晓光,英语,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1Iy9MTWd6Y4s-7YSf6zs7BQ
"乌龙英语 : 生活英语降""龙""十八""章""",李金涛,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pKJva0j
英语常用词疑难用法手册,陈用仪,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSI7kT8
英语学习成功之路,方立勋,英语,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8lg2Hs
考拉小巫的英语学习日记,考拉小巫,英语,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1-DL5mG-aqbuIoO-QMTnRwA
