书名,作者,分类,豆瓣评分,百度网盘提取码,百度云盘链接
黑箱：日本之耻,伊藤诗织,社会_人类,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/16I2Z_qWLyNLPBLOc9WZ69Q
西方的妄想,达尼－罗伯特·迪富尔,社会_人类,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1CwgrhhNR2FSs25jpF9TBgw
风险社会：新的现代性之路,乌尔里希·贝克,社会_人类,8.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1exuaPJcrk-H1bIsQxqGFBA
谁偷走了美国梦：从中产到新穷人,赫德里克·史密斯,社会_人类,0,百度网盘(提取码:6666),https://share.weiyun.com/5o7m6s7
专家之死：反智主义的盛行及其影响,托马斯·尼科尔斯,社会_人类,8.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1_m48BlMUOlcsYW6SFDrqeQ
21世纪政治学系列教材•政治学基础,王浦劬,社会_人类,0,百度网盘(提取码:6666),https://share.weiyun.com/57sr9S8
欲望与尊严：转型期中国的阶层、性别与亲密关系,肖索未,社会_人类,7.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1K-PIelZOH4i79Q0-9AtbfA
人有人的用处,N·维纳,社会_人类,0,百度网盘(提取码:6666),https://share.weiyun.com/5GGligF
怀疑的时代需要怎样的信仰,徐贲,社会_人类,0,百度网盘(提取码:6666),https://share.weiyun.com/5tamdkl
宗教生活的基本形式,爱弥尔·涂尔干,社会_人类,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1wblAZAmpONku6EmbTUoRcQ
李银河文集 （共9册）,李银河,社会_人类,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1zxdmzWxSMd-_LNz7Hgy3vg
心灵、自我和社会,乔治·赫伯特·米德,社会_人类,0,百度网盘(提取码:6666),https://share.weiyun.com/53fWM17
论方法：社会学调查的本土实践与升华,潘绥铭,社会_人类,0,百度网盘(提取码:6666),https://share.weiyun.com/5voQdvL
财富的责任与资本主义演变：美国百年公益发展的启示,资中筠,社会_人类,0,百度网盘(提取码:6666),https://share.weiyun.com/5Jf8fI3
当代中国八种社会思潮,马立诚,社会_人类,6.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1CXWOzYPI3MXL_0RPtEnehQ
礼物的流动：一个中国村庄中的互惠原则与社会网络,阎云翔,社会_人类,1,百度网盘(提取码:6666),https://pan.baidu.com/s/1CB8Wv1_uKZ0f1KqPlG1wwg
看世界,傅莹,社会_人类,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1jpz3MAERpnCBkMrZ-EW-DQ
社会动物：爱、性格和成就的潜在根源,戴维·布鲁克斯,社会_人类,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/16zlEqbvw3RTbO5QmKDAfaw
爱情市场：你必须了解的性与爱的经济学,玛丽娜·艾德谢德,社会_人类,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1xRK079RlxO73ytMOkz8dLQ
新异化的诞生：社会加速批判理论大纲,哈特穆特·罗萨,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1qqKLMrV6cFaPNTxpWK6iAQ
千夫所指：社交网络时代的道德制裁,乔恩·罗森,社会_人类,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1doujduPSlny6sTomwuDh9w
过剩之地：美式富足与贫困悖论,莫妮卡·普拉萨德,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Lz1nTh6L4_0xczjqZSBeCw
我们时代的精神状况,海因里希•盖瑟尔伯格,社会_人类,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1o_r7u9cfVknVN7PYBigDAg
美国秩序的根基,拉塞尔·柯克,社会_人类,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/15E00XeX_zZ5zdragmL9B9A
学问的冒险,严飞,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1dqsq1va3qhOHGPLYeql7wQ
世界的逻辑,大卫·哈维 ,社会_人类,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1ganyBbYab5jvqUNmJNUXBQ
性史1926,张竞生,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1a8BpbKU8TlQrgxOFycqn6A
隧道：我们都是“杀人犯,苏在沅,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1PiAX0E40b2eX0r87jqA6sQ
民粹主义大爆炸,约翰·朱迪斯,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1MgEBn_96JGRL-n1LlajotQ
下流社会：一个新社会阶层的出现,三浦展,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1c28qO8S6KOQ1Z3xrIcdoAA
最后一公里村庄,贺雪峰,社会_人类,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1DGxCwTuKpQu_BYyBds2BXw
5秒法则,梅尔·罗宾斯,社会_人类,7,百度网盘(提取码:6666),https://pan.baidu.com/s/1DxyOTUWP2N1PFt2Uq1tGnA
铁道之旅：19世纪空间与时间的工业化,沃尔夫冈•希弗尔布施,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1VYcXc74zfsGb4oZ1aizGFg
爱情社会学,孙中兴,社会_人类,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1lfgLlAf38E6lnFlERYXYHQ
群居的艺术,辉格,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1HnONloBu8p4G-v74AoUh8g
日常生活中的自我呈现,欧文·戈夫曼,社会_人类,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1PwyqEflnhXr9KExjTRTueQ
中国妇女生活史,陈东原,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1c-ggBBZNIAO9zTESHnZogQ
不哭,申赋渔,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Yrx8DK_ppyuOq_9QEw2jxg
故事照亮未来：通往开放社会的100个观念,杨照,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1iUlXE6gwv5Ui9jGD8Qsa1w
社会冲突：升级、僵局及解决（第3版）,"D,G,普鲁特",社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1uLoT-FgzMwT0w95BMr8saw
有闲阶级论,凡勃伦,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1o189w2ROejQPIJdUYn99_w
优雅的辩论：关于15个社会热点问题的激辩,布鲁斯·N·沃勒,社会_人类,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/134LqGtcaJtT99I8fPP2yzg
印度：受伤的文明,V.S.奈保尔,社会_人类,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1Pcgz6WtXJVHS2mahJTXOQA
低欲望社会：“丧失大志时代”的新·国富论,大前研一,社会_人类,6.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1MAA_jePMbsj02D4EWNf40A
房间里的大象,伊维塔·泽鲁巴维尔,社会_人类,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1SoXlcv7pT4PBZvU4LWjtBA
大棋局,布热津斯基,社会_人类,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1o6d837tJK_91QQx2O3ATFQ
权力精英,C.赖特.米尔斯,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nZzqZ5SCdY5t6e7e67qnvg
静观日本,徐静波,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1XVtJRcjVZFKnoEDSckRmTw
朋友圈的人际高手：快速找到你想找的任何人,诸葛思远,社会_人类,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1YhTf6OnhCNIlSgM9kx85QQ
小城市空间的社会生活,威廉·H·怀特,社会_人类,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1IrAzF8VihYA_FVI3pUf4nQ
论人的本性,爱德华·O·威尔逊,社会_人类,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/132-fVqN6jHyTIhPWX8WAmQ
后物欲时代的来临,郑也夫,社会_人类,7.9,百度网盘(提取码:6666),https://pan.baidu.com/s/1qC_-wcnGUcfGYD2GJbjTbA
田园诗与狂想曲：关中模式与前近代社会的再认识,秦晖,社会_人类,9.3,百度网盘(提取码:6666),https://pan.baidu.com/s/1Zj139EeOjMVc-DXKKL40fA
社会学主要思潮,雷蒙·阿隆,社会_人类,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1xMF_7Va2ccuzx5VGA7shMg
人与国家,夏中义,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/19Kq3jXTdJCb8sKXl56vC9Q
权力的转移,阿尔文•托夫勒,社会_人类,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1DJlYZ8sP0CUwy5RdbxpkOw
反智时代：谎言中的美国文化,苏珊·雅各比,社会_人类,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1e3Pd3Fd3ZdlvGhePp67c8w
扫地出门：美国城市的贫穷与暴利,马修·德斯蒙德,社会_人类,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/17QP-9znlLQEa_wjztuUCDA
论政治（上下）,阿兰•瑞安,社会_人类,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1DbWQ9ad9g5gQ0285sKSdFQ
政治学通识,包刚升,社会_人类,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1l28yLbhp7PWyQ91eit06aw
我们的后人类未来,弗朗西斯·福山,社会_人类,7.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1ieNQ_XpYeFkJ7J2c4RAMPQ
文明是副产品,郑也夫,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/15wxgoxvnx1iNqOGkJWmEZQ
金钱暗流,简•迈耶,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1E69wzsVzOwtbNqNDnubbqA
自由宪章,哈耶克,社会_人类,0,百度网盘(提取码:6666),https://u18798378.ctfile.com/dir/18798378-30776236-30cfdb/
西太平洋上的航海者,马林诺夫斯基,社会_人类,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1dCOUhYPGMM2l5B-2x6JR4g
未来的冲击,托夫勒,社会_人类,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1c1_on7nULauPJ_Te9dbQwg
美国世界秩序的终结,阿米塔·阿查亚,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1jWLZaEHFtD0yBqjo3XDcZg
只过必要生活,匠久,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1oKF7z1UXSMliwsUQN5Bueg
你所不知道的日本全三册,黄亚南,社会_人类,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1N5FTs2SIbztqsufORseZrg
恶女,彼得·佛伦斯基,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1n-G5H2GqapaJ0ZwwqeRjnw
城中城：社会学家的街头发现,素德·文卡特斯,社会_人类,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1nOYVG8zulEOVlGTcHqez-A
阁楼上的疯女人：女性作家与21世纪文学想象（套装二册）,S.M.吉尔伯特,社会_人类,8.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1incQ5DTTDtHZDdXXsk2-Dw
性学入门,李银河,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1MuE9bp2HCJ9wZdIRytJ0Tw
象征之林,维克多·特纳,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1rgbaTIQdaypsPbhnL5Ow5Q
末日巨塔：基地组织与“9·11”之路,劳伦斯•赖特,社会_人类,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1gQ93elQKs0PLCuY-Nsjv7g
代价论,郑也夫,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/16HfMmh9SW3WamaUVJZE5ww
马克思的事业：从布鲁塞尔到北京,韩毓海,社会_人类,7.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1bED5_Z3Rq06b_qhtErxc0g
风景与认同：英国民族与阶级地理,温迪·J. 达比,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1JZzzFaB6RUCoyEZe9p_A6A
不分东西,闾丘露薇,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/134x8k54--onNL39enQeriw
我是医生不是人,史纪,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1Abf2XLFf1t6G5FtVCiC1hQ
女权主义简史,格丽特·沃特斯,社会_人类,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1Zxk0PRejmIIz2zxKKwOHXw
新自由主义简史,大卫·哈维,社会_人类,8,百度网盘(提取码:6666),https://pan.baidu.com/s/1j9EzX8wBiWZTjiMDEp3-Mg
定见未来：正确观察世界的11个思维模式,约翰·奈斯比特,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1-QrQtFUxlqxHk2UXg9NfuA
到奴役之路,海耶克,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1xiZiJpUgxA8nikc4D_-vog
阶层跃迁,闫肖峰,社会_人类,5.8,百度网盘(提取码:6666),https://pan.baidu.com/s/1XMq7nmtcQDJFd3vUE_tLgw
掌控大趋势：如何正确认识、掌控这个变化的世界,约翰·奈斯比特,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1uxtj84k0tbdVYGu-CjfvLw
世界权力的转移：政治领导与战略竞争,阎学通,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1lUEUVkAy7Qnja3Tvd59G-w
这个社会会好吗,熊培云,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1McGcNQp2L6CW--1rL-agQw
忧郁的热带,列维-斯特劳斯,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1hHnuHuynnPXyGfUBSDx5ng
刺,李尚龙,社会_人类,5.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1w0gDtizBV7uI83LhFSfIEg
日本新中产阶级,傅高义,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1RzmgsEZ1W6Htbdi3UYp4mQ
中国新社会阶层：基于北京、上海和广州的实证分析,张海东,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/183jwGmAI7xLdA4_oIQOYkw
战争、枪炮与选票,保罗·科利尔,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/111VTKADjZxz5AGALYes96A
我的孤单，我的自我：单身女性的时代,丽贝卡·特雷斯特,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1nSlKmc7Ce0eOpt6pzI5gLg
与社会学同游：人文主义的视角,彼得·L.伯格,社会_人类,9.3,百度网盘(提取码:6666),https://pan.baidu.com/s/16qZIz4L14O01Qo2o5hdaiw
Fire and Fury,Michael Wolff,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1vE5OEALVu6MKlBiU8pyDcA
硬球 : 政治是这样玩的,马修斯,社会_人类,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1UeRicvZTniEgpuR3FZvNkw
现代性与大屠杀,鲍曼,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1B8B2XhPWtf-xe98mNApfeg
知觉之门,阿道斯·赫胥黎,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1M9tz5bT2ANJ1XuHZ0MVSoA
变化社会中的政治秩序,萨缪尔·P.亨廷顿,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1e3hDi-xpXeMNnUEj8k6zUw
中国模式：经验与困局,郑永年,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1DSA-kzRaR8SG_NU_7YiKgg
人性中的善良天使,斯蒂芬·平克,社会_人类,8.6,百度网盘(提取码:6666),https://pan.baidu.com/s/1KSaCXRmJdZHPBE6zzaBXoA
自由的基因：我们现代世界的由来,丹尼尔·汉南,社会_人类,8.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1HBD03oKaOiQr5AVBs0OBjw
政治秩序与政治衰败：从工业革命到民主全球化,弗朗西斯·福山,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1htaDxuk
私人生活的变革：一个中国村庄里的爱情、家庭与亲密关系（1949-1999),阎云翔,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1ggLw98J
中国女性的感情与性,李银河,社会_人类,7.2,百度网盘(提取码:6666),https://pan.baidu.com/s/1NczwoXf4VAEJhFOGEaBOww
底层立场,于建嵘,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1bp6m0xx
不平等的童年,安妮特·拉鲁,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1gfivTjP
阿赞德人的巫术、神谕和魔法,E.E.埃文思-普里查德,社会_人类,0,百度网盘(提取码:6666),https://pan.baidu.com/s/1geUiHCB
魔鬼聊天术,阮琦,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1gfiur2V
社会学的想象力,C.赖特·米尔斯,社会_人类,9.1,百度网盘(提取码:6666),https://pan.baidu.com/s/1-fZ0XhFZ2xyXSiFoaSmp1A
文明与野蛮,罗伯特·路威,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLBPlt5
华夏边缘：历史记忆与族群认同,王明珂,社会_人类,9,百度网盘(提取码:6666),https://pan.baidu.com/s/1pclHBAFWaIjN1PQZx3JCYA
自然社会：自然法与现代道德世界的形成,李猛,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1i4Ucewd
我就是教你混社会,章岩,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1pLkcKeJ
黑帮老大的一天,素德·文卡特斯,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jIvH0bG
江村经济,费孝通,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hr4sHfQ
美国的弑母文化：20世纪美国大众心态史,孙隆基,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1jH8qOHC
反社会的人,瓦尔特·伍伦韦伯,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c8Fp0a
中国，特色,雷克,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1hsHwpt6
不可思议的年代,乔舒亚·库珀·雷默,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dELURXf
自下而上,马特·里德利,社会_人类,7.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1XsFE_XaxCWLENZgeqd-9lA
资本主义文化矛盾,丹尼尔·贝尔,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYFcu1u
社会学的想像力,米尔斯,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvmbYNR
格调：社会等级与生活品味,保罗.福塞尔,社会_人类,7.6,百度网盘(提取码:6666),https://pan.baidu.com/s/11dUwtQoZDkACVT5TPMo8NA
大地上的亲人：一个农村儿媳眼中的乡村图景,黄灯,社会_人类,8.2,百度网盘(提取码:6666),https://pan.baidu.com/s/18a267mgYc0juDUsck6Zyxw
政治秩序的起源：从前人类时代到法国大革命,弗朗西斯·福山,社会_人类,8.7,百度网盘(提取码:6666),https://pan.baidu.com/s/1dtUh_lkG9SWi0iym4sePCg
黑猩猩的政治,弗朗斯·德瓦尔,社会_人类,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1Rl8Hnuw8g4w-cK9XycPugg
自杀论,埃米尔·迪尔凯姆,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1sl8m04P
精油全书：当我们爱上芳香（第2版）,金韵蓉,社会_人类,7.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1XRZIK1iqMoXeiB7li4j15g
时尚女仪,杨惠卿,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qY0K2DI
暗访十年,李幺傻,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpcNYRP
离婚中年：中国式男人三十年的情欲史,老象,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slfJpZv
第二次宣言,王小平,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVG3qbP
家庭、私有制和国家的起源,家庭、私有制和国家的起源,社会_人类,8.8,百度网盘(提取码:6666),https://pan.baidu.com/s/132ngHKN1utVxrAh7J7gbWw
犹太智慧枕边书,憨氏,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o8AX3E6
滚滚红尘美利坚,张咏霞,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nu9xtVV
性学观止,贺兰特•A•凯查杜里安,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1kVCzzYR
魅力女人的130件时尚圣品（下）,张晓梅,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpvK4Gn
国家脊梁,关中土,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qY2LxQO
图说日本住居生活史,稻叶和也,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eSvEjSI
政商中国：虞洽卿与他的时代,冯筱才,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dEDaX3b
爱不能等待,艾力,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c7rG8A
生活中的关系学,魏清月,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1c1FKOda
你想幸福吗：幸福女人必修的18堂课,羽茜,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1mihoP2g
女人的圣经,李志刚,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXFwvc4
幸福背后的心里秘密,刘振中,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1slew1RZ
回望20年：一位新华社记者的采访手记,刘卫兵,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bE28u6
20几岁要懂得的人情世故,水淼,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1eRO3MBw
地缘大战略,丁力,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qXGHR1E
极简生活,有川真由美,社会_人类,6.5,百度网盘(提取码:6666),https://pan.baidu.com/s/1Sn1aplCel1avN3ciDw8yXw
六十年外事风云点滴记忆：外交人生,吕聪敏,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1dE59aE1
每天学点心计学全集,肖文键,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bpgkQHD
不该被遗忘的人们：二战时期欧洲的同性恋者,让·勒比,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1o88UEp0
婚姻,王秀梅,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1nvkAlhZ
23位中国名女人的婚姻智慧,张亿,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1qYJFUZa
婆媳相处之道,李金河,社会_人类,0,百度网盘(提取码:6666),http://pan.baidu.com/s/1bBKCAq
消费社会,让·波德里亚,社会_人类,8.4,百度网盘(提取码:6666),https://pan.baidu.com/s/1jo6aYj0RDEQzuNKEF8Wktg
